sample_78.jpg,A red helmet is on a yellow toilet in the dirt.
sample_79.jpg,a little kid riding a skateboard at a park
sample_81.jpg,A car with some surfboards in a field.
sample_85.jpg,A toilet sitting in a bathroom next to a mirror.
sample_87.jpg,An older building with birds flying near it.
sample_83.jpg,A man looking down with a backpack on in a house.
sample_84.jpg,A cat on the lid of a toilet looking perturbed.
sample_86.jpg,"Bathroom with white fixtures, tiles and corner shower."
sample_89.jpg,A picture of a wooden container with crosses on it.
sample_91.jpg,A restroom has a toilet and a decorative sun wall plaque.
sample_93.jpg,A horse drawn carriage is parked along the curb.
sample_95.jpg,The shiny motorcycle is being shown on a display.
sample_88.jpg,a motorcycle in a driveway with a vanity license plate 
sample_94.jpg,a toilet on the ground outdoors in front of a house
sample_90.jpg,There is a man picking bananas next to a street.
sample_96.jpg,Horses graze in front of a large building amid snow.
sample_92.jpg,some horses grazing in front of a church
sample_97.jpg,A large clock tower with a wind indicator on top.
sample_99.jpg,A motorcycle sitting on the side of a street corner.
sample_100.jpg,A small white toilet sitting next to a metal trash can.
sample_98.jpg,A woman is riding a motorcycle down the street.
sample_102.jpg,A few people working on various computers in an office.
sample_101.jpg,A purple motorcycle parked in front of a red brick building.
sample_103.jpg,Black and white photograph of two men on motorcycles.
sample_104.jpg,Two blue bowls of food next to a bottle of cinnamon and sugar.
sample_105.jpg,Rows of motor bikes and helmets in a city
sample_110.jpg,Office space with office equipment on desk top.
sample_111.jpg,A computer that is on a desk near a window.
sample_106.jpg,Two rows of various makes of parked motorcycles.
sample_107.jpg,A row of motorcycles parked in front of a building.
sample_114.jpg,A group of men riding motorcycle down a country road.
sample_113.jpg,this living room has a small tv and a lamp next to it
sample_109.jpg,Two people on mopeds passing in front of a building.
sample_108.jpg,A row of motorcycles parked next to each other on a lush green field.
sample_116.jpg,Vegetables are displayed in a wooden barrel outdoors.
sample_112.jpg,A close-up of a one-way street with many cars and motorcycles.
sample_115.jpg,This is a case full of yellow bananas. 
sample_119.jpg,A large pitcher of some beverage is on the table next to orange slices.
sample_118.jpg,a person riding a motorcycle on an enclosed road
sample_117.jpg,A polie officer standing next to a  motorcycle parked on the street.
sample_123.jpg,Grey bird in a wooden basket eating bread.
sample_122.jpg,A bunch of birds sitting in a bread basket.
sample_120.jpg,Motorcycles driving down a wide city street nearing a white building.
sample_121.jpg,Two people on motorbike passing by a clock facade.
sample_124.jpg,A motorbike sitting in front of a wine display case
sample_126.jpg,A dog watches an animal on the television.
sample_129.jpg,A car passes by to find a man outside near a TV.
sample_127.jpg,A picture advertising Arizona tourism in an airport
sample_128.jpg,the person is sitting at a desk  with a television behind him 
sample_131.jpg,"The side of an airplane that is parked, and an Air China sign on the side of the plane."
sample_125.jpg,A wooden bench sitting next to an entrance.
sample_130.jpg,A four engine jet transport airplane flying low.
sample_135.jpg,An airport filled with planes sitting on tarmacs.
sample_136.jpg,A plane just outside of a terminal with other planes in the background.
sample_132.jpg,A man in a safety vest holds him arms up as he stands in front of an airplane.
sample_134.jpg,A small airplane taking off from an airport runway.
sample_133.jpg,a large air plane is parked out on a grass field
sample_139.jpg,a car is stopped in the street for people to cross
sample_143.jpg,A small plane flying through a cloudy blue sky.
sample_137.jpg,"An airplane sits on the tarmac of an airport, with a disconnected boarding gate."
sample_138.jpg,A man sitting on a large bench talking on a cell phone.
sample_140.jpg,A traffic signal sitting next to a street at night.
sample_141.jpg,A small blue plane sitting on top of a field.
sample_142.jpg,Man bending down to check out a model plain that is parked in the grass
sample_151.jpg,A giraffe standing in the grass near a tree.
sample_146.jpg,a view of an air plane wing in the air 
sample_147.jpg,The snow covered mountain looks over the small city.
sample_148.jpg,A motorcycle sits parked across from a herd of livestock.
sample_144.jpg,A park bench siting next to a tree next to a  park.
sample_145.jpg,a giraffe walking through trees on a sunny day
sample_152.jpg,A building shines in the clear sky as cars drive underneath.
sample_153.jpg,A large white dog is sitting on a bench beside an elderly man.
sample_149.jpg,A large group of sheep in a grassy field.
sample_150.jpg,A giraffe with a mouth full of grass in front of a forest.
sample_156.jpg,A lone giraffe walking in an open field.
sample_155.jpg,A yellow bus is parked near people on the side of the road.
sample_154.jpg,a woman is on a poster hanging outside
sample_158.jpg,A couple of traffic lights sitting under a cloudy sky.
sample_157.jpg,Two giraffes standing together in an open field zoo den
sample_159.jpg,A giraffe drinking water from a  river on a beach.
sample_160.jpg,A group of giraffes standing near each other. 
sample_161.jpg,Two giraffe standing next to each other on a grassy field.
sample_168.jpg,A yellow school bus with a creepy eye shaped rear view mirror.
sample_162.jpg,A giraffe lying on the ground in a zoo pin.
sample_164.jpg,some street signs sitting on a pole next to a street light 
sample_163.jpg,a couple of giraffes that are walking around
sample_170.jpg,A large point tower towering over a traffic light.
sample_165.jpg,A street light with many signs on it stands to the foreground of a large building standing beside a naked tree.  
sample_169.jpg,An eating area with a table and a few chairs.
sample_166.jpg,A bench with potted plants sitting on top of it. 
sample_167.jpg,A large giraffe is standing in the wilderness.
sample_171.jpg,"Close up of a traffic light with three lights, the top illuminated red with a person image, the second down not illuminated, and the bottom on hanging down."
sample_172.jpg,A woman in sunglasses is in a picture with a giraffe. 
sample_174.jpg,A line of multiple buses parked along a wall.
sample_173.jpg,A bus parked next to another bus at a bus stop.
sample_175.jpg,A couple of giraffes that are standing in the grass.
sample_177.jpg,A woman sitting on a bench reading a paper.
sample_176.jpg,A park bench submerged in water in a flood.
sample_184.jpg,A red fire hydrant sitting next to a sandwich sign.
sample_178.jpg,A giraffe standing next to a covered structure.
sample_179.jpg,People are waiting on a corner to cross a street. 
sample_181.jpg,A girl and boy sitting at a wooden table with the boy looking at the girl.
sample_182.jpg,A rusted pink fire hydrant in the grass
sample_183.jpg,A bicycle is lying on the sidewalk beside a fire hydrant.
sample_180.jpg,A single park bench is by small trees.
sample_191.jpg,A ducks is flying over a body of water.
sample_185.jpg,A little girl in a pink shirt standing near a blue metal sculpture.
sample_189.jpg,A couple of kids standing around a red fire hydrant.
sample_186.jpg,A newly married emo hipster couple sitting on a bench.
sample_190.jpg,A giraffe and a zebra are in a grassy field.
sample_188.jpg,A herd of sheep standing on top of snow covered field.
sample_187.jpg,A red fire hydrant is leaking onto a side walk.
sample_193.jpg,A flock of small birds flying in the sky over the water.
sample_192.jpg,A yellow and blue fire hydrant sitting on a sidewalk.
sample_194.jpg,A float in a parade on a sunny day.
sample_197.jpg,A flock of white birds flying over small boats.
sample_196.jpg,There are mountains in the background and a lake in the middle.
sample_203.jpg,A black duck floating in a wavy pond.
sample_198.jpg,there is a cat that is standing near the water
sample_200.jpg,there are blue lights shining threw palm trees 
sample_195.jpg,A swan is floating down the river by the boat.
sample_202.jpg,A city street sign warning of a hill in different languages.
sample_199.jpg,A giraffe grazing on a tree in the wilderness with other wildlife
sample_201.jpg,Three giraffes grazing from a bush over a fence.
sample_204.jpg,A herd of sheep grazing closely together in a field.
sample_209.jpg,a giraffe standing on a sandy beach in front of some rocks
sample_205.jpg,That looks like a wall mural in the background of this photo with a lot of sheet.
sample_206.jpg,"a sidewalk with a fence, street signs, and a lot of trees along it "
sample_210.jpg,A herd of giraffe standing next to each other on a  field.
sample_212.jpg,Several books are stacked on a table. 
sample_207.jpg,A bird in a pot eating a fruit.
sample_208.jpg,A bus travels on a road near buildings and parked vehicles
sample_214.jpg,A yellow taxi cab parked next to a street sign.
sample_213.jpg,Red wooden door with a stop sign requiring ID
sample_220.jpg,A giraffe staring at the camera in a field.
sample_216.jpg,An orange pedestrian crossing sign next to a tall building.
sample_211.jpg,A stop sign is at an intersection on Morgan Rd.
sample_217.jpg,A bird with red eyes perched on top of a tree branch.
sample_219.jpg,"A street sign that reads ""FRIZERIE"" in front of a red building."
sample_215.jpg,several men on a street corner repairing a street sign
sample_218.jpg,An arrow on the sign points the way to the Oil City Restaurant drive thru window. 
sample_222.jpg,One bird that looks like two different ones.
sample_224.jpg,A pair of sneakers hang in the background at this street corner.
sample_221.jpg,A tall massive clock tower towering over a city.
sample_223.jpg,A big billboard is painted onto the side of a brick building.
sample_226.jpg,A row of wooden cages with white sheets over them.
sample_231.jpg,A view of birds gliding through the air.
sample_225.jpg,Two giraffes standing very close to one another in an enclosure
sample_228.jpg,A small yellow bird on a branch of a tree.
sample_230.jpg,a freeway traffic sign writtien in an asian language
sample_227.jpg,a little bird taking a bath in a bird bath 
sample_233.jpg,A dog with a hat on top of his head.
sample_229.jpg,there are people sitting on the ground painting the street
sample_237.jpg,A red and white street sign mounted on a red pole with a pedestrian traffic light.
sample_239.jpg,A white and red traffic sign on top of a metal pole.
sample_232.jpg,A pedestrian crossing sign sitting underneath a street sign.
sample_236.jpg,A boy is jumping over a hurdle on his skateboard. 
sample_234.jpg,Several goats are resting at the base of a tree.
sample_235.jpg,A bird sitting on a branch outside above rocks.
sample_238.jpg,A couple of birds perched on poles sticking out of a lake.
sample_240.jpg,Two ducks floating together on a body of water. 
sample_241.jpg,Two ducks are swimming outdoors in the water. 
sample_244.jpg,a ram is looking at the camera and standing on some grass
sample_242.jpg,A bird that is on a tree limb.
sample_243.jpg,A tall two story gray house sitting in front of a street sign that readsd Nirvana Dr.
sample_245.jpg,A street sign that reads broadway on  a traffic light.
sample_248.jpg,Sheep in field by barn with fence and car.
sample_246.jpg,a close up of street signs with buildings in the background
sample_247.jpg,A group of birds are sitting at the edge of the river. 
sample_249.jpg,A sheep standing in the middle of a field.
sample_252.jpg,Birds with long legs walking in the water near a beach.
sample_251.jpg,A small group of people standing outside of a train next to  small shops selling fruit.
sample_250.jpg,A street sign showing they are making improvements
sample_253.jpg,A train drives along railroad tracks while a person walks between the tracks.
sample_254.jpg,Girl wearing Girl Scouts uniform holding an object in her hand near a fence.
sample_257.jpg,A man with a snowboard next to a man with a mask.
sample_256.jpg,Two men are talking to each other near a fish tank. 
sample_258.jpg,Upward view of street sign and traffic light in front of office building.
sample_259.jpg,The train is rounding the bend of a track on the mountain side. 
sample_255.jpg,a white bird sitting on a grassy hill
sample_263.jpg,A train with graffiti moves along the railroad tracks.
sample_260.jpg,A train car with blue graffiti on the side of it .
sample_261.jpg,a train cart is near a white tank
sample_262.jpg,Blue and orange large birds on tree with metal pot.
sample_266.jpg,Many different signs cover a post next to a bus stop.
sample_264.jpg,Red and blue train sits along the tracks
sample_267.jpg,Woman out running errands on her bicycle in the street.
sample_265.jpg,a man standing next to a red train near a train track 
sample_268.jpg,High speed train stopped at the train station.
sample_271.jpg,Train stopped at a depot with people milling about.
sample_272.jpg,A red stop sign sitting in the middle of a street.
sample_273.jpg,A freshly plowed street is a winter wonderland.
sample_274.jpg,A little boy is holding on to a stop sign.
sample_275.jpg,A train on some train tracks near some trees
sample_269.jpg,a woman is standing on a set of train tracks
sample_270.jpg,A passenger train crossing a bridge by the beach
sample_276.jpg,A woman videos a man cutting the cement around a street pole.
sample_277.jpg,A blond woman kneeling in front of a parking meter.
sample_278.jpg,A woman sitting next to a parking meter.
sample_279.jpg,A woman kneeling down in front  of a parking meter.
sample_280.jpg,Parking meters are lined up on an empty lot.
sample_281.jpg,Two parking meter that accept credit and debit cards
sample_282.jpg,This cat is sitting on a porch near a tire.
sample_284.jpg,A woman milks a cow in the grass with another cow and dog nearby.
sample_285.jpg,A bulldozer and fresh asphalt next to various people.
sample_286.jpg,a cat lays down on a stuffed animal
sample_287.jpg,Hauling items in a wagon is a lot easier than carrying them.
sample_283.jpg,A cat sitting on top of a red boat next to two dogs.
sample_289.jpg,A cat on the ground with a shoe.
sample_291.jpg,A cow standing near a curb in front of a store. 
sample_295.jpg,Cat laying in luggage on bed with white walls
sample_290.jpg,A cute kitten playing with strings on a shoe.
sample_293.jpg,The animal is standing by the booth at the event.
sample_294.jpg,a tow truck pulling a white card down the road 
sample_288.jpg,Commercial logging transport truck on dirt road near forest.
sample_292.jpg,An orange truck driving next to a forest.
sample_297.jpg,A brown and white cat is in a suitcase.
sample_296.jpg,A orange and white cat sitting inside of a piece of luggage.
sample_298.jpg,"A girl on a couch with a laptop, and a cat beside her"
sample_299.jpg,a cat that is eating some kind of banana
sample_300.jpg,A cat is looking at the camera while lying down on the chair
sample_304.jpg,There are four cows eating grass in a field
sample_301.jpg,A gray chair and a black chair sit in a room near a lamp.
sample_307.jpg,A cat sitting on top of a window sill.
sample_302.jpg,A gray tiger cat sitting at a wooden table on a chair.
sample_303.jpg,A cat is laying on a desk full of computers.
sample_305.jpg,Two white horses pulling a man on a wagon down a dirt road.
sample_308.jpg,A cat sitting on top of a window sill near a phone.
sample_311.jpg,Cats lie on a desk next to a keyboard.
sample_306.jpg,A herd of cattle sitting next to each other on a pile of dry grass.
sample_309.jpg,A bunch of cows grazing in a dry field together
sample_316.jpg,A cat stares from behind a large TV.
sample_313.jpg,A cat sitting behind storage containers and a computer.
sample_310.jpg,cats laying on a desk near a couple monitors and a keyboard
sample_312.jpg,Old fashioned red fire truck parked by itself on a street.
sample_317.jpg,A cat looking at a dog on a TV.
sample_314.jpg,A white truck filled with motorcycle on it's flatbed.
sample_315.jpg,Two cows grazing on grass in a field by a house.
sample_319.jpg,Two cows stand in a field near one young cow laying down.
sample_318.jpg,a cat on top of different kinds of electronics
sample_320.jpg,Two cows overlooking a mountain range and one is looking in the opposite direction of the other one.
sample_321.jpg,Two cows are in an open field in front of a mountain range.
sample_322.jpg,A brown cow lays down in the grass
sample_325.jpg,A cat sits on a table and watches television
sample_323.jpg,Lots of cows eating grass on a large field.
sample_327.jpg,"A cat laying on a bed next to an opened laptop.
"
sample_324.jpg,A black kitten lays on her side beside remote controls.
sample_328.jpg,a cat laying down stretched out near a laptop
sample_329.jpg,Men standing in their boats that are in the water.
sample_332.jpg,"The surrounding of an outside town in the image.
"
sample_326.jpg,People look at various food trucks in the city.
sample_331.jpg,A dog that is standing on a boat.
sample_333.jpg,Some very cute cows in a nice shaded area.
sample_330.jpg,A dog sitting on the inside of a white boat.
sample_336.jpg,A number of cattle outside some houses 
sample_335.jpg,A cat laying on top of a flat screen TV.
sample_337.jpg,An elephant leading a baby through a Savannah plain.  
sample_334.jpg,there are many cows that are laying in this barn
sample_340.jpg,A glass elephant figurines sitting on a plate.
sample_339.jpg,A rack of assorted  colorful neck ties.
sample_338.jpg,an elephant standing next to some other smaller animals in a field of grass
sample_347.jpg,A boat in the ocean  near a red light house.
sample_341.jpg,Four men are photographed signing important documents at work.
sample_346.jpg,A small boat traveling past a red light house.
sample_345.jpg,a person tying another persons neck tie wearing a suit
sample_343.jpg,a group of boats resting in the water next to a bridge
sample_344.jpg,A man in a tie and a fake moustache
sample_342.jpg,An elephant walks next to a bus down a busy street.
sample_350.jpg,People ride on elephants to cross the river.
sample_355.jpg,A young man holding a stuffed teddy bear and a white umbrella.
sample_348.jpg,a upside down boat is on top of a big hil
sample_349.jpg,A woman putting a tie on a man as he sit at a table.
sample_354.jpg,A boat traveling on water under a large bridge.
sample_351.jpg,an elephant using its trunk to blow the dirt off its face
sample_353.jpg,A person riding an elephant and carrying gas cylinders
sample_352.jpg,A elephant that is standing in the grass.
sample_357.jpg,A group of people sitting on the back of an elephant.
sample_356.jpg,A couple of boats parked near a dock on the side of a small building.
sample_358.jpg,a large amount of plants growing in a forest
sample_359.jpg,HERD OF ELEPHANTS IN THE WILD GRAZING AMONG THE TREES
sample_360.jpg,A large gray elephant standing on top of a grass covered field.
sample_362.jpg,A lone elephant is walking through a field
sample_361.jpg,A small elephant walking across a dry grass field.
sample_367.jpg,a cat that is sitting in a sink
sample_363.jpg,some elephants in some tall brown grass and trees
sample_366.jpg,There is one tug boat in the water by the docks.
sample_364.jpg,A bunch of people wearing the same things are standing in line.
sample_365.jpg,Several elephants are in a habitat as heads are in the foreground.
sample_370.jpg,A group of people standing next to each other.
sample_368.jpg,A person looking over the water at large boats.
sample_371.jpg,Several different types of electronics sprawled out on a bed.
sample_372.jpg,A man in a tie with a shirt jacket thrown over his shoulder.
sample_369.jpg,A young elephant walks with two older elephants in a gated area. 
sample_375.jpg,A group of people ride in a canal past buildings.
sample_373.jpg,A person riding on the water in a red row boat.
sample_374.jpg,"Two kayaks, one pink the other yellow, on bank of water. "
sample_376.jpg,A congested boat stop with lots of boats parked within
sample_382.jpg,a small boat in a body of water 
sample_377.jpg,A blue boat docked on a green lush shore.
sample_379.jpg,Lots and lots and lots of very colorful ties
sample_386.jpg,A woman staniding on the shore holding two umbrellas.
sample_385.jpg,The Asian woman is standing on the beach holding an opened parasol in each hand.
sample_381.jpg,A two story boat sailing on a crystal blue body of water.
sample_378.jpg,An elephant and a rhinoceros stand not far from each other.
sample_380.jpg,A shelf filled with men's ties stacked six levels high.
sample_388.jpg,A elephant that is standing in the dirt.
sample_383.jpg,A boat sitting on someone's lawn near an abandoned brick house. 
sample_384.jpg,A man leading two elephants down a road.
sample_387.jpg,A woman embracing a child carrying a bag of luggage.
sample_391.jpg,A man stands next to a few pieces of luggage. 
sample_393.jpg,A baby and adult elephant walk around their pen.
sample_389.jpg,A group of elephants bathing and playing in the water.
sample_390.jpg,A zebra standing next to an elephant next to some trees.
sample_392.jpg,A mother and son elephant walking through a green grass field.
sample_394.jpg,Large elephant rubbing itself up against a large tree. 
sample_395.jpg,An elephant raises its trunk to grab some twigs
sample_401.jpg,A woman sitting on a piece of luggage in a field.
sample_396.jpg,a small boat in a body of water near building
sample_398.jpg,A couple of gray elephants standing next to each other in a wire cage.
sample_403.jpg,A couple of suit cases sitting on top of a wooden block.
sample_400.jpg,A woman sitting in a car holding a small white dog.
sample_397.jpg,A couple of elephants standing next to each other.
sample_407.jpg,Several pieces of luggage with extendable handles deployed.
sample_399.jpg,A pinup-style photo of a woman sitting on a luggage trunk.
sample_404.jpg,An animation of a girl holding an umbrella is shown.
sample_402.jpg,Three people and a dog are riding on a horse drawn carriage.
sample_409.jpg,A cat laying on top of a plastic container next to a bottle.
sample_405.jpg,A crowd of people taking pictures of baby elephants 
sample_406.jpg,There are several people walking in a street parade.
sample_410.jpg,Young boy sitting on top of a briefcase
sample_408.jpg,People playing Frisbee with a drown and white dog.
sample_411.jpg,A bunch of luggage laying on an area rug. 
sample_412.jpg,A couple protecting their young baby with a sun umbrella and cloth
sample_413.jpg,A young girl is smiling while holding a luggage bag.
sample_414.jpg,A man with glasses holding up a broken umbrella.
sample_415.jpg,A person wrestles with an inside-out umbrella on a roof.
sample_416.jpg,A man placing a beach umbrella on top of his roof.
sample_417.jpg,A golden retriever laying down on the side of a pool.
sample_418.jpg,Two women walking side by side holding umbrellas.
sample_421.jpg,Black and white puppy snuggled between a blanket and a pillow. 
sample_423.jpg,A picture of a polar bear resting on a rock in his exhibit.
sample_420.jpg,A group of men standing around a pile of luggage.
sample_422.jpg,Shaggy dog gets dinner served on a plate.
sample_419.jpg,A Daily Mirror featuring stories on celebrity stuffed animals.
sample_425.jpg,A child smiles while holding a luggage rack
sample_424.jpg,Brown bear walking on a path in the woods.
sample_426.jpg,a bear sitting on a rock with a river running through it
sample_428.jpg,Three people wade waist-deep in the ocean while playing Frisbee.
sample_427.jpg,A brown bear standing next to a tall brown tree.
sample_430.jpg,A man throwing a frisbee in front of a sign point in the direction of the toilet.
sample_434.jpg,Some people stand together near a lake. 
sample_429.jpg,A largge polar bear smelling the grass looking for food.
sample_431.jpg,A woman throwing a frisbee as a child looks on.
sample_432.jpg,An adult woman playing a game of frisbee with a little girl.
sample_436.jpg,A dog that is laying down on a couch.
sample_433.jpg,A guy wearing a white shirt holds up a white frisbee.
sample_441.jpg,A man on a beach holding a frisbee at sunset.
sample_443.jpg,A dog hanging out of a side window on a car.
sample_438.jpg,A woman catching a frisbee on a beach.
sample_440.jpg,A crowded beach with people playing frisbee 
sample_435.jpg,A woman laying in a bunch of purses and shoes. 
sample_437.jpg,A dog is laying down on a couch.
sample_439.jpg,A person on the beach next to the ocean. 
sample_442.jpg,A white and gray dog sits on a bed near a pile of rumpled sheets.
sample_445.jpg,A dog in a cage looking out of the cage.
sample_444.jpg,Woman outside playing a game of frisbee with a dog
sample_446.jpg,Two younger people playing a game of frisbee.
sample_448.jpg,a person and a dog are standing near some cliffs
sample_449.jpg,A close up of a zebra foraging on some grass
sample_451.jpg,A small white dog sitting on the floor on top of a rug.
sample_447.jpg,A zebra in captivity grazing in its exhibit.
sample_457.jpg,A young man flying a kite over a sandy beach.
sample_453.jpg,Two brown dogs in grassy area biting each other.
sample_450.jpg,A dog sitting on a grassy hillside by a path.
sample_452.jpg,A zebra is standing outside in the snow
sample_458.jpg,A man stretching out yelling while catching a Frisbee.
sample_454.jpg,two dogs that look to be fighting one another
sample_456.jpg,Two dogs that are standing up holding each other.
sample_455.jpg,two dogs brown white and black and some people
sample_461.jpg,A small herd of zebra walking on a lush green landscape.
sample_460.jpg,A kid playing with a frisbee in the yard.
sample_459.jpg,A herd of zebra standing next to each other in a field.
sample_462.jpg,A small herd of giraffe standing next to each other.
sample_463.jpg,Two zebras playing together on a dirt road.
sample_465.jpg,Person riding on the back of a horse on a gravel road. 
sample_467.jpg,Horse figurines next to walk on a table.
sample_466.jpg,six different shots of horses and people standing on the street
sample_464.jpg,Some very cute zebras in a grassy field.
sample_468.jpg,A herd of zebras are in a dirt area near scrub brush.
sample_472.jpg,Many jockies are riding horses down a beach.
sample_469.jpg,A lot of zebras standing in the sand on a hot summer day.
sample_471.jpg,A herd of zebras standing around on the dirt.
sample_470.jpg,A group of zebras standing around in the desert. 
sample_474.jpg,A herd of zebra standing near some bushes and rocks.
sample_473.jpg,Several people are riding horses on the beach.
sample_475.jpg,A herd of zebras is grazing in a grassy field.
sample_482.jpg,A brown horse is walking around in the grassy mountain.
sample_478.jpg,A horse is attached to a carriage. 
sample_476.jpg,A zebra and a giraffe foraging together by some trees.
sample_480.jpg,A group of horses that are standing in the dirt.
sample_477.jpg,Horses stand and drink from pond water near the road.
sample_479.jpg,a man riding a bull through part of  a parking lot 
sample_481.jpg,A man riding on the back of a wagon being pulled by two horses.
sample_483.jpg,A woman standing in front of a brown horse.
sample_484.jpg,A trainer leads a girl on horseback to a field.
sample_486.jpg,A brown miniature pony next to a wooden fence.
sample_485.jpg,A little girl sitting on top of a brown horse.
sample_489.jpg,People walking around the park with a few horses
sample_487.jpg,A pair of horses running through a grassy field
sample_493.jpg,A man riding on the back of a brown horse.
sample_488.jpg,A woman riding on the back of a brown horse through a forest.
sample_490.jpg,"A horse drawn trolly on a track, the trolly is full of people."
sample_492.jpg,Two horses in a wooded area amongst bushes
sample_491.jpg,Three horses are standing outside in the show.
sample_494.jpg,Two men riding horses at a horse racing track.
sample_496.jpg,Several people dressed as knights on horses in a courtyard.
sample_497.jpg,Two adults playing a game in a arena.
sample_498.jpg,A man in black leading an all white horse
sample_499.jpg,A woman in a wedding dress standing in a field near a corn farm and holding the bridle of a cream colored horse.
sample_495.jpg,A man riding a horse with trees and buildings in background.
sample_500.jpg,a hot dog on a bun with ketsup and lettuce on a plate
sample_501.jpg,A white plate topped with different types of foods.
sample_503.jpg,A plate that has food on top of it with powdered sugar.
sample_505.jpg,A try with a banana and two oranges visible on it
sample_504.jpg,A baseball player bending over to hit a ball.
sample_502.jpg,The baseball player is up to bat and ready to hit a homerun
sample_506.jpg,A stack of banana's sitting next  to a pear and a pile of apples.
sample_507.jpg,A group of boys playing a little league baseball game.
sample_511.jpg,A display in a store filled with lots of ripe bananas.
sample_508.jpg,A group of children playing baseball out side.
